Participant Code,Region,log_berpikir,k_numerikal,d_analisa,k_verbal,o_hasil,fleks,s_kerja,m_prestasi,kerjasama,k_interpersonal,pil_jabatan,prosen_kecocokan,hasil_rekomendasi
DCX_6080,-,4,4,4,4,5,2,4,4,4,3,DBT,82.5,Dipertimbangkan
DCX_6081,-,3,2,3,3,4,3,3,5,5,4,DBT,70.83,Dipertimbangkan
DCX_6082,-,3,3,4,3,5,3,5,4,3,3,DBT,73.33,Dipertimbangkan
DCX_6083,-,4,5,4,4,4,3,4,4,4,3,DBT,83.33,Dipertimbangkan
DCX_6084,-,4,3,4,4,5,3,4,5,4,3,DBT,85,Dipertimbangkan
DCX_6085,-,3,2,4,4,4,4,4,3,4,3,DBT,74.17,Dipertimbangkan
DCX_6086,-,3,2,3,3,5,4,5,3,4,4,DBT,75,Dipertimbangkan
DCX_6087,-,4,4,4,4,4,3,3,4,4,3,DBT,80,Dipertimbangkan
DCX_6088,-,3,3,4,3,4,3,3,4,4,3,DBT,70.83,Dipertimbangkan
DCX_6089,-,4,3,4,4,4,2,5,3,4,3,DBT,74.17,Dipertimbangkan
DCX_6090,-,3,4,5,4,5,3,4,4,4,3,DBT,85,Dipertimbangkan
DCX_6091,-,3,3,4,4,5,3,5,4,3,3,DBT,75.83,Dipertimbangkan
DCX_6092,-,4,3,4,4,4,3,4,3,4,3,DBT,77.5,Dipertimbangkan
DCX_6093,-,4,3,4,4,4,4,3,5,5,4,DBT,85.83,Dipertimbangkan
DCX_6094,-,3,3,4,3,5,3,5,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6095,-,4,4,4,4,4,3,5,3,4,3,DBT,80.83,Dipertimbangkan
DCX_6096,-,3,3,4,3,4,4,3,5,4,4,DBT,80,Dipertimbangkan
DCX_6097,-,3,4,4,3,5,2,4,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6098,-,3,4,5,4,4,3,4,4,4,3,DBT,82.5,Dipertimbangkan
DCX_6099,-,4,4,5,4,4,3,4,4,4,4,DBT,89.17,Dipertimbangkan
DCX_6100,-,4,3,4,4,3,4,2,4,5,3,DBT,74.17,Dipertimbangkan
DCX_6101,-,4,5,4,4,5,3,4,4,3,3,DBT,82.5,Dipertimbangkan
DCX_6102,-,4,4,6,4,4,3,4,4,4,4,DBT,89.17,Dipertimbangkan
DCX_6103,-,4,4,4,4,4,2,5,3,3,3,DBT,74.17,Dipertimbangkan
DCX_6104,-,3,4,3,3,5,3,5,3,4,4,DBT,78.33,Dipertimbangkan
DCX_6105,-,4,2,4,4,5,3,4,4,4,3,DBT,79.17,Dipertimbangkan
DCX_6106,-,3,3,3,3,4,3,4,4,5,4,DBT,75,Dipertimbangkan
DCX_6107,-,3,2,4,4,3,3,3,5,4,4,DBT,73.33,Dipertimbangkan
DCX_6108,-,4,2,4,4,3,4,2,3,5,5,DBT,71.67,Dipertimbangkan
DCX_6109,-,3,3,4,3,4,3,4,3,4,3,DBT,71.67,Dipertimbangkan
DCX_6110,-,4,3,5,4,5,3,5,4,4,3,DBT,85,Dipertimbangkan
DCX_6111,-,3,4,3,3,5,3,5,5,3,3,DBT,76.67,Dipertimbangkan
DCX_6112,-,3,3,4,3,5,4,4,4,4,4,DBT,83.33,Dipertimbangkan
DCX_6113,-,4,3,4,4,3,4,2,3,5,5,DBT,75,Dipertimbangkan
DCX_6114,-,3,3,3,3,5,3,5,4,4,4,DBT,77.5,Dipertimbangkan
DCX_6115,-,3,3,5,4,3,3,3,3,4,3,DBT,70.83,Dipertimbangkan
DCX_6116,-,3,3,3,2,4,3,4,4,5,4,DBT,72.5,Dipertimbangkan
DCX_6117,-,4,4,5,4,4,3,4,4,4,3,DBT,85.83,Dipertimbangkan
DCX_6118,-,3,3,3,3,4,3,4,4,4,4,DBT,75,Dipertimbangkan
DCX_6119,-,3,3,4,4,4,3,3,5,4,4,DBT,79.17,Dipertimbangkan
DCX_6120,-,3,3,5,3,3,3,3,4,4,4,DBT,74.17,Dipertimbangkan
DCX_6121,-,2,2,4,2,4,4,4,4,5,4,DBT,71.67,Dipertimbangkan
DCX_6122,-,4,3,5,4,3,3,3,3,4,4,DBT,77.5,Dipertimbangkan
DCX_6123,-,3,2,4,3,4,2,4,4,4,4,DBT,70.83,Dipertimbangkan
DCX_6124,-,3,3,4,4,4,3,4,3,4,4,DBT,77.5,Dipertimbangkan
DCX_6125,-,4,3,4,4,5,3,5,3,4,4,DBT,83.33,Dipertimbangkan
DCX_6126,-,4,4,4,4,4,4,3,3,4,5,DBT,84.17,Dipertimbangkan
DCX_6127,-,4,4,5,4,4,5,4,3,4,4,DBT,90,Dipertimbangkan
DCX_6128,-,3,2,4,3,5,4,4,4,4,4,DBT,80,Dipertimbangkan
DCX_6129,-,3,2,4,3,4,4,4,3,5,4,DBT,75,Dipertimbangkan
DCX_6130,-,3,3,4,4,3,3,3,3,4,5,DBT,71.67,Dipertimbangkan
DCX_6131,-,3,3,4,4,4,4,3,5,4,4,DBT,82.5,Dipertimbangkan
DCX_6132,-,3,3,4,3,4,3,4,4,4,4,DBT,77.5,Dipertimbangkan
DCX_6133,-,4,4,4,4,5,2,4,4,4,3,DBT,82.5,Dipertimbangkan
DCX_6134,-,3,4,5,3,4,3,4,3,3,3,DBT,74.17,Dipertimbangkan
DCX_6135,-,3,3,4,3,5,3,5,4,4,4,DBT,80,Dipertimbangkan
DCX_6136,-,4,4,6,4,4,3,3,3,5,4,DBT,83.33,Dipertimbangkan
DCX_6137,-,3,3,4,3,4,3,4,3,4,3,DBT,71.67,Dipertimbangkan
DCX_6138,-,4,3,5,4,4,4,3,3,4,5,DBT,83.33,Dipertimbangkan
DCX_6139,-,4,3,6,4,4,3,4,4,3,4,DBT,82.5,Dipertimbangkan
DCX_6140,-,3,3,5,4,4,2,3,5,4,3,DBT,75,Dipertimbangkan
DCX_6141,-,3,4,4,4,5,3,5,5,3,3,DBT,81.67,Dipertimbangkan
DCX_6142,-,4,4,5,4,4,2,4,4,4,3,DBT,82.5,Dipertimbangkan
DCX_6143,-,4,3,3,5,4,4,4,5,4,4,DBT,89.17,Dipertimbangkan
DCX_6144,-,3,4,4,4,4,3,4,4,4,3,DBT,80,Dipertimbangkan
DCX_6145,-,4,3,4,4,3,5,2,3,6,5,DBT,75,Dipertimbangkan
DCX_6146,-,3,4,6,4,5,2,4,5,2,3,DBT,77.5,Dipertimbangkan
DCX_6147,-,2,3,4,2,4,4,5,4,4,4,DBT,75,Dipertimbangkan
DCX_6148,-,3,2,3,4,5,4,4,4,4,5,DBT,80,Dipertimbangkan
DCX_6149,-,3,2,4,3,5,3,4,4,5,3,DBT,73.33,Dipertimbangkan
DCX_6150,-,3,3,4,2,4,3,4,4,4,4,DBT,75,Dipertimbangkan
DCX_6151,-,3,3,4,3,4,3,3,4,5,4,DBT,74.17,Dipertimbangkan
DCX_6152,-,3,2,4,3,4,3,4,4,5,5,DBT,74.17,Dipertimbangkan
DCX_6153,-,4,3,5,3,4,3,4,4,3,3,DBT,76.67,Dipertimbangkan
DCX_6154,-,3,4,4,2,4,3,4,4,4,3,DBT,75,Dipertimbangkan
DCX_6155,-,4,4,5,4,4,2,4,3,4,3,DBT,80,Dipertimbangkan
DCX_6156,-,3,4,4,4,5,3,4,4,5,5,DBT,85.83,Dipertimbangkan
DCX_6157,-,2,3,5,2,5,4,3,3,6,5,DBT,74.17,Dipertimbangkan
DCX_6158,-,3,4,4,3,3,3,4,3,4,4,DBT,75.83,Dipertimbangkan
DCX_6159,-,4,3,4,4,4,3,4,4,4,3,DBT,80,Dipertimbangkan
DCX_6160,-,3,2,3,3,5,4,3,3,4,5,DBT,71.67,Dipertimbangkan
DCX_6161,-,3,3,4,4,4,3,4,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6162,-,3,2,4,4,4,4,3,3,5,5,DBT,74.17,Dipertimbangkan
DCX_6163,-,4,4,4,4,4,3,4,4,4,4,DBT,86.67,Dipertimbangkan
DCX_6164,-,3,2,4,3,3,4,2,5,4,4,DBT,70.83,Dipertimbangkan
DCX_6165,-,4,3,4,4,4,4,4,4,4,4,DBT,86.67,Dipertimbangkan
DCX_6166,-,3,2,4,3,4,4,3,4,3,4,DBT,70.83,Dipertimbangkan
DCX_6167,-,3,3,4,3,4,3,4,3,4,3,DBT,71.67,Dipertimbangkan
DCX_6168,-,3,2,4,3,4,3,4,4,4,4,DBT,74.17,Dipertimbangkan
DCX_6169,-,3,4,5,2,4,3,4,4,4,3,DBT,77.5,Dipertimbangkan
DCX_6170,-,4,4,4,4,3,3,3,3,3,4,DBT,75,Dipertimbangkan
DCX_6171,-,3,4,5,3,4,4,4,4,4,4,DBT,86.67,Dipertimbangkan
DCX_6172,-,3,3,3,3,4,4,3,4,4,4,DBT,75,Dipertimbangkan
DCX_6173,-,4,5,6,4,4,4,4,3,4,4,DBT,90,Dipertimbangkan
DCX_6174,-,4,4,4,4,4,3,4,5,5,4,DBT,89.17,Dipertimbangkan
DCX_6175,-,3,4,4,4,5,2,4,5,4,3,DBT,81.67,Dipertimbangkan
DCX_6176,-,3,3,4,3,4,4,4,3,4,5,DBT,78.33,Dipertimbangkan
DCX_6177,-,3,4,5,4,4,3,5,4,3,4,DBT,82.5,Dipertimbangkan
DCX_6178,-,3,3,5,3,4,3,4,3,4,4,DBT,77.5,Dipertimbangkan
DCX_6179,-,4,4,5,4,3,4,3,3,4,4,DBT,84.17,Dipertimbangkan
DCX_6180,-,3,4,5,3,4,3,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6181,-,3,5,5,3,5,3,4,4,4,3,DBT,82.5,Dipertimbangkan
DCX_6182,-,3,2,4,4,5,3,4,4,4,4,DBT,79.17,Dipertimbangkan
DCX_6183,-,3,3,5,4,3,5,2,3,4,5,DBT,74.17,Dipertimbangkan
DCX_6184,-,4,3,5,4,5,2,4,4,3,3,DBT,78.33,Dipertimbangkan
DCX_6185,-,3,3,3,3,4,3,4,4,4,4,DBT,75,Dipertimbangkan
DCX_6186,-,3,2,4,4,5,4,3,4,5,4,DBT,79.17,Dipertimbangkan
DCX_6187,-,3,2,4,4,4,3,4,5,4,4,DBT,79.17,Dipertimbangkan
DCX_6188,-,4,4,5,4,4,4,2,5,3,4,DBT,85,Dipertimbangkan
DCX_6189,-,4,4,5,4,4,4,3,4,5,5,DBT,89.17,Dipertimbangkan
DCX_6190,-,4,4,4,4,4,3,4,4,3,4,DBT,83.33,Dipertimbangkan
DCX_6191,-,4,3,4,4,4,3,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6192,-,3,3,3,4,5,2,4,4,4,3,DBT,73.33,Dipertimbangkan
DCX_6193,-,4,4,5,4,5,2,4,4,4,3,DBT,85,Dipertimbangkan
DCX_6194,-,2,2,3,3,5,4,4,4,4,4,DBT,74.17,Dipertimbangkan
DCX_6195,-,4,4,4,4,5,3,4,5,4,3,DBT,88.33,Dipertimbangkan
DCX_6196,-,3,2,4,4,4,4,4,3,4,5,DBT,77.5,Dipertimbangkan
DCX_6197,-,3,4,6,3,4,3,3,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6198,-,3,3,5,3,5,3,4,3,5,3,DBT,76.67,Dipertimbangkan
DCX_6199,-,3,4,4,3,4,3,4,5,5,4,DBT,83.33,Dipertimbangkan
DCX_6200,-,4,3,3,4,4,3,4,3,4,3,DBT,75,Dipertimbangkan
DCX_6201,-,2,2,3,2,5,4,4,4,5,4,DBT,71.67,Dipertimbangkan
DCX_6202,-,3,4,4,4,4,3,4,4,5,5,DBT,83.33,Dipertimbangkan
DCX_6203,-,3,3,4,3,4,4,4,4,4,4,DBT,80.83,Dipertimbangkan
DCX_6204,-,4,4,4,4,5,3,4,3,5,4,DBT,86.67,Dipertimbangkan
DCX_6205,-,3,3,4,3,5,3,4,3,4,4,DBT,77.5,Dipertimbangkan
DCX_6206,-,3,5,4,3,5,2,5,4,3,4,DBT,76.67,Dipertimbangkan
DCX_6207,-,3,2,4,4,3,3,3,5,4,4,DBT,73.33,Dipertimbangkan
DCX_6208,-,2,3,5,2,4,3,4,5,5,3,DBT,73.33,Dipertimbangkan
DCX_6209,-,2,2,4,3,5,4,4,4,4,4,DBT,76.67,Dipertimbangkan
DCX_6210,-,3,4,4,3,5,3,5,4,4,4,DBT,83.33,Dipertimbangkan
DCX_6211,-,3,4,5,4,4,4,4,3,5,5,DBT,86.67,Dipertimbangkan
DCX_6212,-,3,4,4,3,5,3,4,4,3,3,DBT,76.67,Dipertimbangkan
DCX_6213,-,3,2,4,3,5,3,4,4,4,4,DBT,76.67,Dipertimbangkan
DCX_6214,-,3,3,4,3,4,5,3,3,3,4,DBT,71.67,Dipertimbangkan
DCX_6215,-,3,4,4,3,4,4,3,3,4,4,DBT,78.33,Dipertimbangkan
DCX_6216,-,3,3,4,4,4,4,3,3,5,5,DBT,77.5,Dipertimbangkan
DCX_6217,-,2,2,4,3,4,3,4,4,5,4,DBT,70.83,Dipertimbangkan
DCX_6218,-,4,4,5,3,4,2,4,3,4,3,DBT,77.5,Dipertimbangkan
DCX_6219,-,2,2,4,2,4,4,4,4,5,4,DBT,71.67,Dipertimbangkan
DCX_6220,-,3,3,3,3,5,2,4,4,4,3,DBT,70.83,Dipertimbangkan
DCX_6221,-,3,3,5,3,4,2,4,3,4,3,DBT,70.83,Dipertimbangkan
DCX_6222,-,4,3,4,4,4,2,3,4,4,3,DBT,73.33,Dipertimbangkan
DCX_6223,-,4,3,4,4,5,2,4,4,4,3,DBT,79.17,Dipertimbangkan
DCX_6224,-,2,2,4,2,5,4,4,4,4,4,DBT,74.17,Dipertimbangkan
DCX_6225,-,3,4,4,4,4,3,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6226,-,3,4,4,3,5,3,4,4,3,3,DBT,76.67,Dipertimbangkan
DCX_6227,-,3,4,4,4,5,3,4,4,4,4,DBT,85.83,Dipertimbangkan
DCX_6228,-,3,3,3,2,3,4,4,3,4,4,DBT,70.83,Dipertimbangkan
DCX_6229,-,3,4,4,3,4,3,3,5,4,4,DBT,80,Dipertimbangkan
DCX_6230,-,4,5,4,4,4,4,3,3,5,4,DBT,84.17,Dipertimbangkan
DCX_6231,-,3,3,4,3,4,4,3,5,5,4,DBT,80,Dipertimbangkan
DCX_6232,-,3,3,4,3,4,4,3,4,5,4,DBT,77.5,Dipertimbangkan
DCX_6233,-,3,3,5,3,4,2,4,4,4,3,DBT,73.33,Dipertimbangkan
DCX_6234,-,3,3,4,3,5,3,5,4,3,3,DBT,73.33,Dipertimbangkan
DCX_6235,-,3,3,3,4,4,3,4,3,4,4,DBT,75,Dipertimbangkan
DCX_6236,-,3,2,3,4,4,3,4,3,4,4,DBT,71.67,Dipertimbangkan
DCX_6237,-,3,3,4,2,5,3,5,3,4,4,DBT,75,Dipertimbangkan
DCX_6238,-,3,3,3,3,4,3,3,4,5,5,DBT,71.67,Dipertimbangkan
DCX_6239,-,3,3,5,4,4,3,4,5,3,3,DBT,78.33,Dipertimbangkan
DCX_6240,-,4,5,5,4,4,3,5,4,4,3,DBT,85.83,Dipertimbangkan
DCX_6241,-,3,4,4,3,4,3,4,4,4,3,DBT,77.5,Dipertimbangkan
DCX_6242,-,3,3,4,3,4,3,3,5,3,4,DBT,73.33,Dipertimbangkan
DCX_6243,-,4,3,4,4,4,3,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6244,-,3,4,4,3,4,3,5,4,3,4,DBT,77.5,Dipertimbangkan
DCX_6245,-,4,3,3,4,5,3,5,5,3,4,DBT,82.5,Dipertimbangkan
DCX_6246,-,4,3,5,4,3,4,3,3,5,5,DBT,80.83,Dipertimbangkan
DCX_6247,-,3,5,5,4,4,4,3,3,4,4,DBT,83.33,Dipertimbangkan
DCX_6248,-,4,3,5,4,4,3,3,4,4,5,DBT,82.5,Dipertimbangkan
DCX_6249,-,4,4,5,4,4,4,3,4,4,5,DBT,89.17,Dipertimbangkan
DCX_6250,-,3,3,4,4,3,3,2,5,4,4,DBT,73.33,Dipertimbangkan
DCX_6251,-,4,4,4,4,4,3,5,4,4,4,DBT,86.67,Dipertimbangkan
DCX_6252,-,3,4,5,3,4,3,4,4,4,4,DBT,83.33,Dipertimbangkan
DCX_6253,-,4,3,5,4,4,3,4,3,4,4,DBT,83.33,Dipertimbangkan
DCX_6254,-,4,3,4,4,4,3,5,4,4,4,DBT,83.33,Dipertimbangkan
DCX_6255,-,3,3,4,3,5,3,4,4,4,4,DBT,80,Dipertimbangkan
DCX_6256,-,3,2,3,3,4,3,4,5,4,4,DBT,74.17,Dipertimbangkan
DCX_6257,-,4,4,3,4,4,2,4,4,4,3,DBT,77.5,Dipertimbangkan
DCX_6258,-,4,4,5,4,4,3,4,4,3,4,DBT,85.83,Dipertimbangkan
DCX_6259,-,4,4,5,4,4,3,4,4,3,4,DBT,85.83,Dipertimbangkan
DCX_6260,-,3,3,4,4,4,3,3,5,4,4,DBT,79.17,Dipertimbangkan
DCX_6261,-,3,2,3,4,4,3,5,3,4,4,DBT,71.67,Dipertimbangkan
DCX_6262,-,4,4,5,4,4,4,4,3,5,4,DBT,90,Dipertimbangkan
DCX_6263,-,3,3,3,3,4,4,4,3,4,4,DBT,75.83,Dipertimbangkan
DCX_6264,-,4,3,5,4,4,3,5,4,4,4,DBT,85.83,Dipertimbangkan
DCX_6265,-,3,3,4,4,3,3,4,3,4,4,DBT,75,Dipertimbangkan
DCX_6266,-,4,3,4,4,5,3,4,4,5,4,DBT,85.83,Dipertimbangkan
DCX_6267,-,3,3,4,3,5,3,4,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6268,-,3,2,4,3,5,3,4,4,5,5,DBT,76.67,Dipertimbangkan
DCX_6269,-,4,3,5,4,4,3,4,3,4,3,DBT,80,Dipertimbangkan
DCX_6270,-,3,3,4,4,4,4,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6271,-,3,3,3,3,4,3,4,3,4,4,DBT,72.5,Dipertimbangkan
DCX_6272,-,2,3,4,3,5,3,4,3,4,3,DBT,70.83,Dipertimbangkan
DCX_6273,-,4,3,5,4,5,4,3,3,5,5,DBT,85.83,Dipertimbangkan
DCX_6274,-,3,3,3,2,5,3,4,5,3,3,DBT,70.83,Dipertimbangkan
DCX_6275,-,4,4,5,5,4,3,2,5,4,3,DBT,84.17,Dipertimbangkan
DCX_6276,-,4,5,5,4,4,3,4,3,3,4,DBT,83.33,Dipertimbangkan
DCX_6277,-,4,3,6,5,4,3,5,3,3,4,DBT,82.5,Dipertimbangkan
DCX_6278,-,4,4,4,4,4,4,4,4,4,4,DBT,90,Dipertimbangkan
DCX_6279,-,2,3,4,3,5,3,4,4,4,5,DBT,76.67,Dipertimbangkan
DCX_6280,-,4,3,5,4,4,2,3,4,4,3,DBT,75.83,Dipertimbangkan
DCX_6281,-,3,3,5,4,4,3,4,4,3,3,DBT,75.83,Dipertimbangkan
DCX_6282,-,4,3,4,4,4,2,4,4,3,3,DBT,73.33,Dipertimbangkan
DCX_6283,-,3,2,4,3,5,3,4,4,4,4,DBT,76.67,Dipertimbangkan
DCX_6284,-,3,2,5,4,4,3,4,3,3,4,DBT,73.33,Dipertimbangkan
DCX_6285,-,4,4,5,4,4,3,3,3,5,4,DBT,83.33,Dipertimbangkan
DCX_6286,-,4,4,5,3,4,3,4,3,5,4,DBT,84.17,Dipertimbangkan
DCX_6287,-,3,3,5,3,4,3,4,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6288,-,3,3,5,3,5,2,4,4,3,3,DBT,72.5,Dipertimbangkan
DCX_6289,-,3,3,5,3,4,3,3,4,5,4,DBT,76.67,Dipertimbangkan
DCX_6290,-,3,3,5,3,5,4,4,4,4,4,DBT,85.83,Dipertimbangkan
DCX_6291,-,3,2,3,3,5,3,5,5,4,3,DBT,73.33,Dipertimbangkan
DCX_6292,-,3,3,4,3,4,4,3,3,5,4,DBT,75,Dipertimbangkan
DCX_6293,-,4,4,3,4,5,3,5,4,4,4,DBT,86.67,Dipertimbangkan
DCX_6294,-,3,3,3,4,5,4,5,4,3,4,DBT,80,Dipertimbangkan
DCX_6295,-,2,3,3,2,5,3,4,4,5,5,DBT,71.67,Dipertimbangkan
DCX_6296,-,3,3,4,3,5,3,4,4,5,5,DBT,80,Dipertimbangkan
DCX_6297,-,4,4,5,4,5,3,5,3,4,3,DBT,85.83,Dipertimbangkan
DCX_6298,-,3,4,5,3,5,3,4,3,5,4,DBT,83.33,Dipertimbangkan
DCX_6299,-,3,3,4,3,5,2,4,4,4,3,DBT,73.33,Dipertimbangkan
DCX_6300,-,4,4,5,4,3,3,3,5,4,3,DBT,82.5,Dipertimbangkan
DCX_6301,-,3,3,4,3,5,3,4,5,5,4,DBT,82.5,Dipertimbangkan
DCX_6302,-,3,3,4,3,4,4,3,4,4,4,DBT,77.5,Dipertimbangkan
DCX_6303,-,4,5,4,4,4,3,4,4,3,3,DBT,80,Dipertimbangkan
DCX_6304,-,3,3,4,3,4,3,3,4,5,4,DBT,74.17,Dipertimbangkan
DCX_6305,-,3,3,4,3,4,3,3,4,4,4,DBT,74.17,Dipertimbangkan
DCX_6306,-,2,2,4,2,5,4,4,3,4,4,DBT,71.67,Dipertimbangkan
DCX_6307,-,3,3,5,3,5,2,5,4,4,3,DBT,75.83,Dipertimbangkan
DCX_6308,-,2,2,5,3,5,2,4,4,4,4,DBT,72.5,Dipertimbangkan
DCX_6309,-,2,2,5,3,5,3,5,4,4,3,DBT,72.5,Dipertimbangkan
DCX_6310,-,3,2,3,4,4,3,4,4,4,3,DBT,70.83,Dipertimbangkan
DCX_6311,-,3,4,5,4,4,4,3,4,5,4,DBT,85.83,Dipertimbangkan
DCX_6312,-,3,4,5,3,4,3,4,4,3,4,DBT,80,Dipertimbangkan
DCX_6313,-,3,2,4,3,5,3,4,4,5,4,DBT,76.67,Dipertimbangkan
DCX_6314,-,3,4,5,4,5,3,5,3,3,4,DBT,82.5,Dipertimbangkan
DCX_6315,-,3,3,4,3,5,3,5,4,4,4,DBT,80,Dipertimbangkan
DCX_6316,-,4,5,4,4,5,3,4,4,4,3,DBT,85.83,Dipertimbangkan
DCX_6317,-,4,3,5,5,5,2,4,4,4,2,DBT,80.83,Dipertimbangkan
DCX_6318,-,4,3,5,4,5,3,4,4,4,3,DBT,85,Dipertimbangkan
DCX_6319,-,4,4,4,4,4,3,4,3,4,4,DBT,84.17,Dipertimbangkan
DCX_6320,-,3,4,4,3,4,2,4,4,3,3,DBT,70.83,Dipertimbangkan
DCX_6321,-,3,3,5,4,4,3,4,3,4,4,DBT,80,Dipertimbangkan
DCX_6322,-,3,3,4,3,5,4,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6323,-,3,3,5,3,3,3,3,3,4,4,DBT,71.67,Dipertimbangkan
DCX_6324,-,3,3,3,3,5,2,4,4,4,3,DBT,70.83,Dipertimbangkan
DCX_6325,-,3,3,3,4,4,4,4,4,5,4,DBT,80.83,Dipertimbangkan
DCX_6326,-,3,4,4,4,4,2,4,4,3,4,DBT,76.67,Dipertimbangkan
DCX_6327,-,3,2,4,4,5,3,5,5,4,4,DBT,81.67,Dipertimbangkan
DCX_6328,-,3,3,5,4,4,3,4,4,4,3,DBT,79.17,Dipertimbangkan
DCX_6329,-,4,3,4,4,4,3,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6330,-,4,4,5,4,4,2,4,4,4,3,DBT,82.5,Dipertimbangkan
DCX_6331,-,3,3,3,3,4,4,4,4,4,4,DBT,78.33,Dipertimbangkan
DCX_6332,-,3,4,4,3,5,3,4,3,4,4,DBT,80.83,Dipertimbangkan
DCX_6333,-,3,2,4,4,4,3,4,4,4,4,DBT,76.67,Dipertimbangkan
DCX_6334,-,4,4,4,4,4,3,5,3,3,4,DBT,80.83,Dipertimbangkan
DCX_6335,-,3,3,4,4,4,3,4,3,4,4,DBT,77.5,Dipertimbangkan
DCX_6336,-,3,4,4,3,3,4,3,5,4,3,DBT,77.5,Dipertimbangkan
DCX_6337,-,4,5,5,4,4,3,4,4,3,3,DBT,82.5,Dipertimbangkan
DCX_6338,-,4,3,4,4,4,3,5,3,3,4,DBT,77.5,Dipertimbangkan
DCX_6339,-,4,4,5,4,4,2,4,4,4,3,DBT,82.5,Dipertimbangkan
DCX_6340,-,4,3,4,4,4,3,3,3,5,3,DBT,74.17,Dipertimbangkan
DCX_6341,-,4,5,5,4,3,3,3,5,4,4,DBT,85.83,Dipertimbangkan
DCX_6342,-,3,3,4,3,4,3,3,4,5,4,DBT,74.17,Dipertimbangkan
DCX_6343,-,4,3,4,4,3,3,2,3,4,4,DBT,71.67,Dipertimbangkan
DCX_6344,-,3,2,4,3,4,3,4,5,4,3,DBT,73.33,Dipertimbangkan
DCX_6345,-,4,3,4,4,4,3,4,4,4,3,DBT,80,Dipertimbangkan
DCX_6346,-,3,3,3,3,4,3,3,4,4,4,DBT,71.67,Dipertimbangkan
DCX_6347,-,4,3,4,5,2,3,2,4,4,4,DBT,74.17,Dipertimbangkan
DCX_6348,-,3,3,3,3,4,4,3,4,5,5,DBT,75,Dipertimbangkan
DCX_6349,-,4,3,4,4,3,3,3,4,3,3,DBT,70.83,Dipertimbangkan
DCX_6350,-,3,3,5,4,4,2,4,4,4,4,DBT,79.17,Dipertimbangkan
DCX_6351,-,4,3,3,4,4,2,4,3,4,3,DBT,71.67,Dipertimbangkan
DCX_6352,-,3,3,3,3,4,4,4,3,5,4,DBT,75.83,Dipertimbangkan
DCX_6353,-,3,4,4,3,3,4,3,2,5,4,DBT,73.33,Dipertimbangkan
DCX_6354,-,3,4,5,3,5,4,4,4,5,5,DBT,89.17,Dipertimbangkan
DCX_6355,-,3,3,3,4,4,4,4,3,4,5,DBT,78.33,Dipertimbangkan
DCX_6356,-,3,4,4,4,5,3,5,5,3,3,DBT,81.67,Dipertimbangkan
DCX_6357,-,2,3,4,3,5,4,4,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6358,-,3,3,4,3,5,2,5,4,4,3,DBT,73.33,Dipertimbangkan
DCX_6359,-,4,4,5,4,4,3,4,4,4,4,DBT,89.17,Dipertimbangkan
DCX_6360,-,4,3,4,4,5,3,5,5,4,4,DBT,88.33,Dipertimbangkan
DCX_6361,-,3,2,4,4,5,3,4,4,4,4,DBT,79.17,Dipertimbangkan
DCX_6362,-,4,4,3,4,4,3,4,4,4,4,DBT,84.17,Dipertimbangkan
DCX_6363,-,3,3,3,3,5,3,5,4,4,3,DBT,74.17,Dipertimbangkan
DCX_6364,-,4,3,4,4,4,2,4,4,4,2,DBT,73.33,Dipertimbangkan
DCX_6365,-,3,2,5,3,4,3,4,4,3,4,DBT,73.33,Dipertimbangkan
DCX_6366,-,4,4,4,4,4,2,4,4,3,3,DBT,76.67,Dipertimbangkan
DCX_6367,-,3,3,4,3,5,3,4,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6368,-,3,3,4,3,5,4,4,3,5,3,DBT,77.5,Dipertimbangkan
DCX_6369,-,4,4,5,4,5,3,4,3,5,4,DBT,89.17,Dipertimbangkan
DCX_6370,-,4,4,4,4,4,3,4,3,4,4,DBT,84.17,Dipertimbangkan
DCX_6371,-,3,3,4,3,5,4,3,4,5,4,DBT,80,Dipertimbangkan
DCX_6372,-,3,3,4,3,4,2,4,3,4,4,DBT,71.67,Dipertimbangkan
DCX_6373,-,4,4,5,4,4,3,4,4,4,4,DBT,89.17,Dipertimbangkan
DCX_6374,-,4,4,5,4,4,3,4,3,4,4,DBT,86.67,Dipertimbangkan
DCX_6375,-,3,3,3,4,5,3,5,4,4,3,DBT,76.67,Dipertimbangkan
DCX_6376,-,2,3,5,2,5,3,3,3,5,4,DBT,70.83,Dipertimbangkan
